"time","LT0","LT1","RBC0","RBC1","GM0","GM1","BMrec0","BMrec1","cd4rec0","cd8rec0","cd4rec1","cd8rec1"
196,1159.07300865961,115.907300865959,17677232579504.5,1767723257950.41,5841406180.15167,584140618.015157,615966385.014956,61596638.5014959,221027072.94654,64175569.3243925,22146517.9567022,6423577.00092373
196.5,1159.07342566169,115.907342566167,17677971136206.3,1767797113620.59,5841426378.36505,584142637.836495,616015191.750762,61601519.1750764,222110038.062698,64504269.5649094,22255395.2809935,6456530.74295193
197,1159.07383295044,115.907383295042,17678697042625.1,1767869704262.47,5841446107.69251,584144610.76924,616063626.616481,61606362.6616483,223193780.234526,64833334.0166313,22364355.7516502,6489521.75582891
197.5,1159.07423075191,115.907423075189,17679410512763.9,1767941051276.34,5841465379.00297,584146537.900287,616111692.410438,61611169.241044,224278290.175997,65162760.2201477,22473398.4674047,6522549.79880173
198,1159.07461928599,115.907461928597,17680111756118.8,1768011175611.84,5841484202.86999,584148420.286989,616159391.899406,61615939.1899408,225363558.706889,65492545.7439124,22582522.5374317,6555614.63388869
198.5,1159.07499876595,115.907499876593,17680800977227.5,1768080097722.7,5841502589.55027,584150258.955017,616206727.810286,61620672.7810287,226449576.780263,65822688.1915258,22691727.0840075,6588716.02659062
199,1159.07536940732,115.907536940729,17681478384220.6,1768147838422.02,5841520549.409,584152054.940889,616253702.944976,61625370.2944977,227536335.10133,66153185.1007668,22801011.2055429,6621853.7360133
199.5,1159.07573141378,115.907573141375,17682144175118.2,1768214417511.78,5841538092.24463,584153809.224452,616300319.996403,61630031.9996405,228623824.737641,66484034.1052343,22910374.0357671,6655027.53068079
200,1159.07608499045,115.907608499042,17682798550614.1,1768279855061.37,5841555227.92439,584155522.792428,616346581.721647,61634658.172165,229712036.544644,66815232.7821677,23019814.6880196,6688237.17365024
200.5,1159.07643032823,115.907643032821,17683441698873.1,1768344169887.27,5841571965.63322,584157196.56331,616392490.728841,61639249.0728844,230800961.872374,67146778.8396847,23129332.3237635,6721482.44082169
201,1159.07676762181,115.907676762179,17684073813121.2,1768407381312.08,5841588314.73846,584158831.473835,616438049.720571,61643804.9720574,231890591.75819,67478669.902891,23238926.0743176,6754763.1000211
201.5,1159.07709705741,115.907709705738,17684695079401.9,1768469507940.15,5841604284.2016,584160428.420148,616483261.325212,61648326.1325215,232980917.485976,67810903.6620489,23348595.0950667,6788078.9254888
202,1159.0774188191,115.907741881907,17685305682962.5,1768530568296.21,5841619882.88212,584161988.288201,616528128.183965,61652812.8183968,234071930.297418,68143477.7960705,23458338.5374807,6821429.69040076
202.5,1159.07773308431,115.907773308428,17685905803371.3,1768590580337.09,5841635119.3198,584163511.931969,616572652.884045,61657265.2884048,235163621.613523,68476390.0312247,23568155.5705669,6854815.17260345
203,1159.07804002699,115.907804002696,17686495617982.8,1768649561798.24,5841650001.88814,584165000.188803,616616838.003353,61661683.8003356,236255982.886321,68809638.1018374,23678045.3665084,6888235.15077507
203.5,1159.07833981998,115.907833981995,17687075304223.8,1768707530422.34,5841664538.90848,584166453.890837,616660686.146004,61666068.6146007,237349005.481116,69143219.7190726,23788007.0892579,6921689.40137535
204,1159.07863263409,115.907863263406,17687645038418.2,1768764503841.78,5841678738.60478,584167873.860466,616704199.930014,61670419.9930017,238442680.717134,69477132.5816966,23898039.8984871,6955177.69970038
204.5,1159.07891862385,115.907891862383,17688204981381.8,1768820498138.15,5841692608.41851,584169260.84184,616747381.762099,61674738.1762102,239537000.61408,69811374.574012,24008143.0218405,6988699.83920616
205,1159.07919795079,115.907919795076,17688755302199.7,1768875530219.93,5841706156.12808,584170615.612796,616790234.196451,61679023.4196454,240631956.70271,70145943.4505269,24118315.6397914,7022255.60071744
205.5,1159.07947077075,115.907947077072,17689296165076.6,1768929616507.62,5841719389.23951,584171938.92394,616832759.739332,61683275.9739336,241727540.672482,70480837.0076495,24228556.9483463,7055844.76919526
206,1159.07973723584,115.907973723581,17689827731522.9,1768982773152.25,5841732315.07986,584173231.507975,616874960.87774,61687496.0877744,242823744.276505,70816053.058487,24338866.1498391,7089467.13127545
206.5,1159.07999749219,115.907999749216,17690350157609.2,1769035015760.89,5841744940.68834,584174494.068823,616916840.039085,61691684.0039089,243920559.465249,71151589.4683143,24449242.46585,7123122.47872527
207,1159.08025168762,115.90802516876,17690863602218.4,1769086360221.81,5841757273.18729,584175727.318718,616958399.720053,61695839.9720058,245017977.95906,71487444.0411951,24559685.0958783,7156810.59738749
207.5,1159.08049996068,115.908049996065,17691368215387.8,1769136821538.74,5841769319.25161,584176931.92515,616999642.298903,61699964.2298908,246115991.870608,71823614.685071,24670193.2775194,7190531.28327971
208,1159.08074244931,115.908074244928,17691864147490.9,1769186414749.05,5841781085.52894,584178108.552884,617040570.181397,61704057.0181402,247214593.220985,72160099.2834212,24780766.2396708,7224284.33007594
208.5,1159.08097929024,115.908097929022,17692351548468.8,1769235154846.84,5841792578.60915,584179257.860905,617081185.791909,61708118.5791913,248313773.969001,72496895.7030196,24891403.2053811,7258069.5298676
209,1159.08121061311,115.908121061308,17692830561507.6,1769283056150.72,5841803804.7393,584180380.47392,617121491.466321,61712149.1466324,249413526.366413,72834001.8881767,25002103.4261675,7291886.68234746
209.5,1159.08143654745,115.908143654743,17693301330678.3,1769330133067.79,5841814770.16416,584181477.016407,617161489.576921,61716148.9576924,250513842.543682,73171415.7508431,25112866.1419876,7325735.58409786
210,1159.08165721712,115.90816572171,17693763994565.8,1769376399456.54,5841825480.8545,584182548.085441,617201182.428345,61720118.2428348,251614714.855045,73509135.2621682,25223690.6145704,7359616.03751168
210.5,1159.08187274694,115.908187274692,17694218693807.6,1769421869380.72,5841835942.82805,584183594.282796,617240572.381454,61724057.2381458,252716135.467513,73847158.3434304,25334576.0877325,7393527.84017009
211,1159.08208325632,115.908208325629,17694665563877.1,1769466556387.67,5841846161.84219,584184616.18421,617279661.732274,61727966.1732277,253818096.762511,74185482.9726256,25445521.8261514,7427470.79522124
211.5,1159.08228886238,115.908228886236,17695104738406.5,1769510473840.62,5841856143.54562,584185614.354552,617318452.769798,61731845.2769801,254920591.144016,74524107.1335499,25556527.0968401,7461444.70642201
212,1159.08248967761,115.908248967758,17695536346693.4,1769553634669.3,5841865893.36215,584186589.336205,617356947.727207,61735694.7727209,256023611.200418,74863028.8587659,25667591.1847663,7495449.38231997
212.5,1159.08268581508,115.908268581505,17695960519501.1,1769596051950.08,5841875416.74623,584187541.674613,617395148.885855,61739514.8885857,257127149.359486,75202246.1380159,25778713.3595537,7529484.62733778
213,1159.08287738297,115.908287738295,17696377382883,1769637738288.27,5841884718.91619,584188471.89161,617433058.464525,61743305.8464526,258231198.255749,75541757.0157389,25889892.9109344,7563550.25126583
213.5,1159.08306448888,115.908306448886,17696787062881.6,1769678706288.12,5841893805.06187,584189380.506178,617470678.705206,61747067.8705207,259335750.445852,75881559.5155109,26001129.1212834,7597646.06190769
214,1159.08324723632,115.908324723629,17697189681609.8,1769718968160.95,5841902680.17776,584190268.017766,617508011.801201,61750801.1801202,260440798.647098,76221651.7033706,26112421.2886285,7631771.87124227
214.5,1159.08342572611,115.908342572608,17697585358914.8,1769758535891.45,5841911349.12846,584191134.912836,617545059.922441,61754505.9922442,261546335.653496,76562031.6655415,26223768.718542,7665927.49325337
215,1159.08360005646,115.908360005643,17697974212234.4,1769797421223.41,5841919816.65318,584191981.665307,617581825.216159,61758182.521616,262652354.333526,76902697.5078424,26335170.7239214,7700112.74387107
215.5,1159.08377032577,115.908377032574,17698356360030.5,1769835636003.01,5841928087.50083,584192808.750073,617618309.869145,61761830.9869146,263758847.423234,77243647.3007166,26446626.6050664,7734327.43563375
216,1159.08393663144,115.908393663141,17698731920214.6,1769873192021.42,5841936166.37192,584193616.63718,617654516.082941,61765451.6082942,264865807.608578,77584879.1010948,26558135.6576174,7768571.37981362
216.5,1159.0840990601,115.908409906007,17699100998473.6,1769910099847.33,5841944057.44841,584194405.744829,617690445.846672,61769044.5846673,265973228.280201,77926391.1529337,26669697.2452224,7802844.40589032
217,1159.08425770658,115.908425770655,17699463711157.4,1769946371115.71,5841951765.30778,584195176.530767,617726101.371644,61772610.1371646,267081102.089505,78268181.5035874,26781310.6605061,7837146.32429488
217.5,1159.08441265528,115.908441265525,17699820162593,1769982016259.27,5841959294.02461,584195929.40245,617761484.658606,61776148.4658607,268189422.386497,78610248.3858426,26892975.263494,7871476.96350532
218,1159.08456399539,115.908456399536,17700170463795.5,1770017046379.52,5841966647.90605,584196664.790594,617796597.856085,61779659.7856086,269298182.028934,78952589.9014746,27004690.3669921,7905836.13932748
218.5,1159.08471181021,115.908471181018,17700514718982.3,1770051471898.2,5841973830.97341,584197383.09733,617831443.003465,61783144.3003466,270407374.236225,79295204.2481734,27116455.3187587,7940223.67691909
219,1159.08485618083,115.908485618081,17700853030397.9,1770085303039.76,5841980847.14379,584198084.714368,617866022.118602,61786602.2118603,271516992.298218,79638089.6421517,27228269.4734767,7974639.40327858
219.5,1159.08499718927,115.908499718925,17701185502006,1770118550200.57,5841987700.37742,584198770.03773,617900337.27442,61790033.727442,272627029.320522,79981244.2504464,27340132.168262,8009083.1406782
220,1159.08513491145,115.908513491142,17701512230798.2,1770151223079.79,5841994394.34144,584199439.434132,617934390.421296,61793439.0421296,273737478.815136,80324666.3479346,27452042.7794525,8043554.72189064
220.5,1159.08526942798,115.908526942796,17701833320332.6,1770183332033.24,5842000932.93071,584200093.293058,617968183.664765,61796818.3664765,274848333.776722,80668354.0717264,27564000.6338149,8078053.9663792
221,1159.08540080315,115.908540080313,17702148850457.8,1770214885045.76,5842007319.24906,584200731.924894,618001718.315913,61800171.8315914,275959588.805318,81012306.3422141,27676005.2310851,8112580.77388603
221.5,1159.08552912734,115.908552912731,17702458945430.5,1770245894543.03,5842013557.66529,584201355.766518,618034997.596458,61803499.759646,277071235.253619,81356520.1461588,27788055.7033885,8147134.84382253
222,1159.08565445808,115.908565445806,17702763677456.5,1770276367745.62,5842019650.95897,584201965.095885,618068022.693058,61806802.2693059,278183268.132305,81700994.5129692,27900151.5902802,8181716.08658424
222.5,1159.08577686847,115.908577686844,17703063142920.3,1770306314292,5842025602.66158,584202560.266146,618100795.636472,61810079.5636474,279295680.680269,82045727.6438079,28012292.242567,8216324.32801596
223,1159.08589642717,115.908589642714,17703357432933.5,1770335743293.33,5842031416.09169,584203141.609158,618133318.368645,61813331.8368647,280408466.430423,82390717.8178907,28124477.0394792,8250959.40157061
223.5,1159.0860132029,115.908601320287,17703646639384.7,1770364663938.45,5842037094.57062,584203709.45705,618165592.865864,61816559.2865865,281521618.799972,82735963.2834163,28236705.3492973,8285621.13774601
224,1159.08612725912,115.90861272591,17703930847644.6,1770393084764.44,5842042641.16617,584204264.116605,618197620.983512,61819762.0983514,282635131.607559,83081462.3952062,28348976.5789711,8320309.37739966
224.5,1159.08623865756,115.908623865754,17704210141340.8,1770421014134.06,5842048058.86201,584204805.886189,618229404.55407,61822940.4554072,283748998.7469,83427213.5278417,28461290.1427931,8355023.96334455
225,1159.08634745401,115.908634745399,17704484593396.4,1770448459339.62,5842053350.35426,584205335.035414,618260944.869929,61826094.486993,284863214.824538,83773215.6175679,28573645.5431345,8389764.79739361
225.5,1159.08645372092,115.90864537209,17704754309191.7,1770475430919.15,5842058519.14787,584205851.914775,618292244.920591,61829224.4920592,285977772.049465,84119465.8457222,28686041.9936966,8424531.59773999
226,1159.08655751268,115.908655751266,17705019360858.6,1770501936085.84,5842063567.87154,584206356.787142,618323306.016577,61832330.6016578,287092664.963013,84465963.1310553,28798478.9910759,8459324.26461786
226.5,1159.08665888201,115.908665888199,17705279819226,1770527981922.57,5842068499.07433,584206849.907422,618354129.509785,61835412.9509786,288207888.149378,84812706.3417059,28910956.0326374,8494142.69261436
227,1159.0867578956,115.908675789558,17705535782274,1770553578227.37,5842073315.98324,584207331.598313,618384718.17396,61838471.8173961,289323434.173801,85159692.8759865,29023472.3732087,8528986.62257723
227.5,1159.08685460072,115.90868546007,17705787314218.9,1770578731421.87,5842078020.88293,584207802.088282,618415073.240223,61841507.3240225,290439298.018723,85506921.7080219,29136027.5487628,8563855.95943415
228,1159.08694905309,115.908694905307,17706034494009.1,1770603449400.88,5842082616.46972,584208261.646961,618445196.557274,61844519.6557276,291555473.515367,85854391.1941617,29248620.9685628,8598750.54453591
228.5,1159.08704130503,115.908704130501,17706277396236.5,1770627739623.62,5842087105.27376,584208710.527365,618475089.88917,61847508.9889171,292671954.775624,86202099.7653792,29361252.068933,8633670.22648535
229,1159.08713140829,115.908713140827,17706516095182.7,1770651609518.24,5842091489.79858,584209148.979847,618504755.009568,61850475.500957,293788735.878017,86550045.8435293,29473920.2831472,8668614.85304991
229.5,1159.08721941384,115.908721941382,17706750664442.7,1770675066444.25,5842095772.51119,584209577.251108,618534193.695376,61853419.3695377,294905810.888854,86898227.8469793,29586625.0434582,8703584.27170605
230,1159.08730536786,115.908730536784,17706981171142.2,1770698117114.19,5842099955.64519,584209995.564508,618563407.579983,61856340.7579985,296023174.352495,87246644.3213022,29699365.8279867,8738578.34223823
230.5,1159.08738931941,115.908738931939,17707207687037.6,1770720768703.73,5842104041.57469,584210404.157459,618592398.42586,61859239.8425863,297140820.380951,87595293.6966029,29812142.0736297,8773596.9133399
231,1159.08747131561,115.908747131559,17707430281549,1770743028154.88,5842108032.5809,584210803.25808,618621167.955239,61862116.7955241,298258743.219282,87944174.4382104,29924953.2301569,8808639.8371465
231.5,1159.08755140172,115.90875514017,17707649021708.6,1770764902170.83,5842111930.85363,584211193.085353,618649717.847805,61864971.7847807,299376937.25341,88293285.0487951,30037798.7609431,8843706.96943399
232,1159.08762962184,115.908762962181,17707863973305.6,1770786397330.54,5842115738.52738,584211573.852728,618678049.766644,61867804.9766647,300495396.923481,88642624.0452535,30150678.13468,8878798.16739197
232.5,1159.08770601969,115.908770601967,17708075201978.2,1770807520197.8,5842119457.7193,584211945.771921,618706165.387396,61870616.5387398,301614116.626403,88992189.9327256,30263590.8160637,8913913.28712041
233,1159.08778063794,115.908778063792,17708282772197.7,1770828277219.74,5842123090.49453,584212309.049443,618734066.371212,61873406.6371214,302733090.806206,89341981.2286789,30376536.2744321,8949052.18595096
233.5,1159.08785351809,115.908785351807,17708486747033.1,1770848674703.29,5842126638.8625,584212663.886241,618761754.360428,61876175.436043,303852313.968553,89691996.4667961,30489513.9851465,8984214.72281891
234,1159.08792470043,115.908792470041,17708687188156.6,1770868718815.64,5842130104.77424,584213010.477415,618789230.975233,61878923.0975235,304971780.691914,90042234.1999457,30602523.4306552,9019400.75854938
234.5,1159.087994228,115.908799422798,17708884161817.2,1770888416181.69,5842133490.31363,584213349.031354,618816497.976521,61881649.7976523,306091485.082375,90392692.8546475,30715564.0484747,9054610.14186609
235,1159.08806212928,115.908806212926,17709077709872.8,1770907770987.26,5842136796.85942,584213679.685932,618843556.181631,61884355.6181633,307211423.199665,90743371.7877325,30828635.484532,9089842.81642753
235.5,1159.08812845431,115.90881284543,17709267914930.3,1770926791493.01,5842140026.83638,584214002.683628,618870408.426136,61887040.8426138,308331587.958342,91094268.2890459,30941737.0190985,9125098.51084048
236,1159.0881932313,115.908819323127,17709454819022.9,1770945481902.27,5842143181.60953,584214318.160944,618897055.556597,61889705.5556598,309451975.316848,91445381.6881547,31054868.2887696,9160377.16622999
236.5,1159.08825649966,115.908825649964,17709638484421.6,1770963848442.13,5842146263.08919,584214626.30891,618923499.286968,61892349.9286969,310572579.533566,91796710.4511734,31168028.7461115,9195678.63530237
237,1159.088318294,115.908831829398,17709818966140.2,1770981896614,5842149272.95118,584214927.295109,618949741.147796,61894974.1147797,311693395.479549,92148253.2076888,31281217.9022809,9231002.78651206
237.5,1159.08837864876,115.908837864873,17709996319283.8,1770999631928.36,5842152212.86388,584215221.286379,618975782.686739,61897578.268674,312814417.967283,92500008.5713848,31394435.2629785,9266349.48682989
238,1159.08843759744,115.908843759742,17710170597818.8,1771017059781.86,5842155084.45114,584215508.445104,619001625.434243,61900162.5434243,313935641.865702,92851975.1707877,31507680.3394152,9301718.60469388
238.5,1159.08849517285,115.908849517283,17710341854905.4,1771034185490.52,5842157889.30223,584215788.930212,619027270.912145,61902727.0912146,315057062.071345,93204151.6415531,31620952.6455626,9337110.00926948
